"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","@SouthwestAir on the phone with your customer relations line and unbelievably lacking empathy #SWAfail",FALSE,0,"SouthwestAir",2017-03-16 23:57:45,FALSE,"842517163776720896","842525324625637376","7212562","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","griseldayee",0,FALSE,FALSE,NA,NA
"2","Even the clouds in the sky wish they were @SouthwestAir #BestAirline https://t.co/hWtMeoOwoY",FALSE,79,NA,2017-03-16 23:56:26,FALSE,NA,"842524993653100544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amanda_vernaci",5,FALSE,FALSE,NA,NA
"3","Even with the delay @LGAairport  the view is nice. Thanks @SouthwestAir https://t.co/0CGpyrKHov",FALSE,1,NA,2017-03-16 23:54:58,FALSE,NA,"842524626500513792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hayhunhad",0,FALSE,FALSE,NA,NA
"4","@GoVerdeRI @SouthwestAir I had the same experience - cancelled my flight too soon, then flew out but did nothing to get us back on.#SWASucks",FALSE,0,"GoVerdeRI",2017-03-16 23:53:52,FALSE,"841997563075129346","842524348049244160","107540165","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Billy9969",0,FALSE,FALSE,NA,NA
"5","Was nervous about my flight but Kim on flight 4982 made it the best flight I have ever had!Thanks for having people like her @SouthwestAir",FALSE,2,NA,2017-03-16 23:52:53,FALSE,NA,"842524100593508352",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","CresswellBriana",0,FALSE,FALSE,NA,NA
"6","Free drinks AND our ""extremely handsome captain"" got us in early! Thanks for a great trip @SouthwestAir!!!",FALSE,2,"SouthwestAir",2017-03-16 23:51:32,FALSE,"842473868086276096","842523760955744257","7212562","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Milheril",1,FALSE,FALSE,NA,NA
"7","@hayhunhad Without a doubt, delays are frustrating for everyone involved, including us. We apologize for the inconvenience today, Rick. ^TL",FALSE,0,"hayhunhad",2017-03-16 23:48:59,FALSE,"842516645612408833","842523119004729344","2738637349","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","SouthwestAir",0,FALSE,FALSE,NA,NA
"8","@MrsMatthews1920 You're so welcome, Danyale! We hope to share the skies with you soon! ^MR",FALSE,0,"MrsMatthews1920",2017-03-16 23:47:06,FALSE,"842522327871045632","842522643366535169","20003958","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","SouthwestAir",0,FALSE,FALSE,NA,NA
"9","@SouthwestAir worst possible headrest design, no support, not an improvement https://t.co/lmj60vg5kj",FALSE,0,"SouthwestAir",2017-03-16 23:45:40,FALSE,NA,"842522284166406144","7212562","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Russiansauce",0,FALSE,FALSE,NA,NA
"10","@SouthwestAir we saw the flight pull off. Now we get to wait 4 hours. That's really not cool. Now I have to deal with hungry&amp;annoyed family",FALSE,0,"secxndvry__",2017-03-16 23:41:32,FALSE,"842520880999686148","842521242972311552","3316265834","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","secxndvry__",0,FALSE,FALSE,NA,NA
"11","@SouthwestAir 

You're welcome. https://t.co/oiQ9QbH5F0",FALSE,0,"SouthwestAir",2017-03-16 23:36:36,FALSE,NA,"842520004134289408","7212562","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","laceygrotte10",0,FALSE,FALSE,NA,NA
"12","@chasmauzy *Dribble, dribble, swoosh!* We wouldn't want you to miss a single basket, Charles. Thanks for flying with us today. ^MR",FALSE,0,"chasmauzy",2017-03-16 23:33:58,FALSE,"842512262858510337","842519339316068352","159150818","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","SouthwestAir",0,FALSE,FALSE,NA,NA
"13","@alex5000watts Oh no! Certainly understand your frustration, Alexander. Our Baggage Team will contact you once located. Hang in there! ^JB",FALSE,0,"alex5000watts",2017-03-16 23:33:08,FALSE,"842510560717553665","842519129189883904","380514690","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","SouthwestAir",0,FALSE,FALSE,NA,NA
"14","@MrsMatthews1920 Drink coupons are sent after flying 10 one-way revenue flights. Also ensure your Rapid Rewards # is in each reservation.^MR",FALSE,0,"MrsMatthews1920",2017-03-16 23:31:42,FALSE,"842511216232816641","842518769637376000","20003958","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","SouthwestAir",0,FALSE,FALSE,NA,NA
"15","@SouthwestAir off the plane was so terrible. Been waiting 2 hours just wanting to finally go home",FALSE,0,"rachtreon",2017-03-16 23:28:50,FALSE,"842517846508822528","842518046849695744","47528662","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rachtreon",0,FALSE,FALSE,NA,NA
"16","@MQSullivan Slow starts aren't our favorite, but we appreciate your patience. Its' always a pleasure having you onboard, Michael! ^TL",FALSE,1,"MQSullivan",2017-03-16 23:28:29,FALSE,"842509212450283525","842517959696236545","16438594","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","SouthwestAir",0,FALSE,FALSE,NA,NA
"17","@rachtreon We never intend to disappoint, Rachael. How can we assist? ^JB",FALSE,0,"rachtreon",2017-03-16 23:25:52,FALSE,"842509328816848896","842517302566248448","47528662","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","SouthwestAir",0,FALSE,FALSE,NA,NA
"18","@SouthwestAir if only we could get those drink tickets loaded onto the app so I don't keep misplacing mine!!",FALSE,0,"SouthwestAir",2017-03-16 23:25:48,FALSE,"842516700012539904","842517286200070144","7212562","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Morgz88",0,FALSE,FALSE,NA,NA
"19","@SouthwestAir @eatingagain You always give that cut &amp; paste answer. Who are you ""fighting""? Don't you set your own fares?",FALSE,0,"SouthwestAir",2017-03-16 23:23:29,FALSE,"842509474279510016","842516703091314688","7212562","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LadyJenni7",0,FALSE,FALSE,NA,NA
"20","@SouthwestAir :  get your boarding process act together. A-list preferred and watching families board out of turn.  #frustrated",FALSE,0,"SouthwestAir",2017-03-16 23:23:19,FALSE,NA,"842516660804239365","7212562","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dgleason11",0,FALSE,FALSE,NA,NA
"21","@MrJtrot Sorry if our Customer Service fell short. Our Baggage Team is working to return your luggage ASAP. Thank you for your patience. ^JB",FALSE,1,"MrJtrot",2017-03-16 23:22:36,FALSE,"842506636153442304","842516480549773312","1957979977","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","SouthwestAir",0,FALSE,FALSE,NA,NA
"22",".@SouthwestAir just booked another flight where I need to fly with my yorkie pups.  I sent confirmation # via DM.  If you can check for me",FALSE,0,NA,2017-03-16 23:22:36,FALSE,NA,"842516477395767297",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tre0808",0,FALSE,FALSE,NA,NA
"23","@Boom_BKort Fingers crossed you'll be an A List member soon, Brian! It's always a pleasure having you onboard for the ride. ^TL",FALSE,1,"Boom_BKort",2017-03-16 23:12:54,FALSE,"842507432513495041","842514036805718016","55056005","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","SouthwestAir",0,FALSE,FALSE,NA,NA
"24","@RoreyCichardson Pick a destination and let's go, Corey! DM us w/ #SWAgift for a goody to help you get away. ^SC",FALSE,0,"RoreyCichardson",2017-03-16 23:05:00,FALSE,"842508727534206977","842512049758486528","1235159460","<a href=""http://www.socialcentiv.com"" rel=""nofollow"">SocialCentiv</a>","SouthwestAir",0,FALSE,FALSE,NA,NA
"25","Hey @SouthwestAir why haven't I gotten any drink coupons from y'all? What I gotta do to get some?",FALSE,0,NA,2017-03-16 23:01:41,FALSE,NA,"842511216232816641",NA,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>","MrsMatthews1920",0,FALSE,FALSE,NA,NA
"26","@rcjhawkku Sounds like EarlyBird may be a good option for you! Learn more here: https://t.co/ohAp981LgW. ^MR",FALSE,0,"rcjhawkku",2017-03-16 22:58:31,FALSE,"842507682967945217","842510420451581952","626069957","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","SouthwestAir",0,FALSE,FALSE,NA,NA
"27","@JDLawhorn @SouthwestAir same JAX to BNA",FALSE,1,"JDLawhorn",2017-03-16 22:56:30,FALSE,"842509080451321858","842509912454258688","130057399","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KODRURY",0,FALSE,FALSE,NA,NA
"28","This is how you know you've made it in life @_RodrigoEstrada I wish I was famous. https://t.co/g4dOFAtYg0",FALSE,2,NA,2017-03-16 22:54:53,FALSE,NA,"842509503270547456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sassyjozie",1,FALSE,FALSE,NA,NA
"29","@eatingagain While it can’t be every seat, every time, we fight for low fares paired with the best experience in the industry. ^MR",FALSE,0,"eatingagain",2017-03-16 22:54:46,FALSE,"842508462605000704","842509474279510016","14188503","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","SouthwestAir",0,FALSE,FALSE,NA,NA
"30","@SouthwestAir @leahehall84 amen ... thx cause looks like we will be hanging in NYC tonight afterall. Cya for her birthday on April Fools!!",FALSE,0,"SouthwestAir",2017-03-16 22:53:31,FALSE,"842507131907579904","842509159757217801","7212562","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jmielcarz",0,FALSE,FALSE,NA,NA
"31","@KathleenMitsch1 Congratulations, Kathleen! We're happy to help. Go ahead and DM us your Rapid Rewards number to ge… https://t.co/VfcALvjw5i",FALSE,0,"KathleenMitsch1",2017-03-16 22:48:03,TRUE,"842504906154131459","842507785866637312","842502736788836353","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","SouthwestAir",0,FALSE,FALSE,NA,NA
"32","@KJRedhawks Disappointed to hear about the discomfort onboard, Kendall. We appreciate your feedback about it. ^KR",FALSE,4,"KJRedhawks",2017-03-16 22:45:40,FALSE,"842505539787636737","842507183254249473","896006478","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","SouthwestAir",0,FALSE,FALSE,NA,NA
"33","@leahehall84 Ha! We're definitely feeling the love and there's lots more where that came from! Hope to welcome you back onboard soon. ^MR",FALSE,1,"leahehall84",2017-03-16 22:45:27,FALSE,"842505688756752384","842507131907579904","58852707","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","SouthwestAir",0,FALSE,FALSE,NA,NA
"34","@SouthwestAir Thank you for hiring Laurie in OKC!!!! She gave me a box so I could take all of my collected toiletri… https://t.co/4QbnGtKd1B",FALSE,0,"SouthwestAir",2017-03-16 22:43:38,TRUE,NA,"842506673323458560","7212562","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RNonamission95",0,FALSE,FALSE,NA,NA
"35","@nickdigital You're taking work to a whole new level–literally! Enjoy the views at 35k feet, Nicholas!  ^MR",FALSE,1,"nickdigital",2017-03-16 22:39:25,FALSE,"842504351977496577","842505612432822272","15795328","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","SouthwestAir",0,FALSE,FALSE,NA,NA
"36","@SouthwestAir my bag would have been too heavy!!! Thanks Laurie!!",FALSE,0,"SouthwestAir",2017-03-16 22:38:23,FALSE,NA,"842505353057263617","7212562","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RNonamission95",0,FALSE,FALSE,NA,NA
"37","@SouthwestAir Why is it less expensive to fly on AA than SWA to Burbank in May??????",FALSE,0,"SouthwestAir",2017-03-16 22:37:47,FALSE,NA,"842505199528763392","7212562","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eatingagain",0,FALSE,FALSE,NA,NA
"38","The worst view ever when boarding a completely full @SouthwestAir flight. https://t.co/6jCYVZFGZs",FALSE,0,NA,2017-03-16 22:33:44,FALSE,NA,"842504179943845888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","steelekelly",0,FALSE,FALSE,NA,NA
"39","Many Disney travelers fly @SouthwestAir, so should they try for the coveted Companion Pass? #travelwithkids
https://t.co/dTpG31cad2",FALSE,0,NA,2017-03-16 22:30:00,FALSE,NA,"842503242961444864",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","mousehacking",0,FALSE,FALSE,NA,NA
"40","@JoshMSr Oh no! We'll be happy to see what's going on. Please DM your confirmation number(s). ^MK",FALSE,0,"JoshMSr",2017-03-16 22:26:55,FALSE,"842500471562686464","842502465501126657","35565328","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","SouthwestAir",0,FALSE,FALSE,NA,NA
"41","@manujith4 Great shot, Manujith! Thanks for sharing! We hope to see you onboard a Southwest flight soon! ^JB",FALSE,0,"manujith4",2017-03-16 22:25:55,FALSE,"842500856121507841","842502212622286848","104364185","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","SouthwestAir",0,FALSE,FALSE,NA,NA
"42","@carrollbogert Oh no! Once released from Southwest, the courier is responsible for delivery times. Still, we regret your frustration. ^JB",FALSE,0,"carrollbogert",2017-03-16 22:23:33,FALSE,"842488761464307716","842501619715530754","14793686","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","SouthwestAir",0,FALSE,FALSE,NA,NA
"43","@Ronald Reagan airport @SouthwestAir @iLove_Aviation @airwayslive @airlineguys https://t.co/WLz098H8qz",FALSE,2,"ronald",2017-03-16 22:20:31,FALSE,NA,"842500856121507841","2026541","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","manujith4",0,FALSE,FALSE,NA,NA
"44","@SouthwestAir the attendants R alwys helpful, but ""general admission"" policy promotes unfriendly and awkward behavior in my limited exprnce",FALSE,0,"SRHelicity",2017-03-16 22:12:09,FALSE,"842498204033830912","842498750991994881","66447229","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SRHelicity",0,FALSE,FALSE,NA,NA
"45","@caseyclark121 Who doesn't? DM us w/ #SWAgift for a treat to help you get away! ^SC",FALSE,0,"caseyclark121",2017-03-16 22:12:06,FALSE,"842491612773212162","842498736748224513","2565573247","<a href=""http://www.socialcentiv.com"" rel=""nofollow"">SocialCentiv</a>","SouthwestAir",0,FALSE,FALSE,NA,NA
"46","No wifi flights are no good, @SouthwestAir.",FALSE,8,NA,2017-03-16 22:08:20,FALSE,NA,"842497788361478144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WarJessEagle",0,FALSE,FALSE,NA,NA
"47","@aniq11 Our apologies for any disappointment, Aniq. Were you rebooked onto another flight? ^MK",FALSE,0,"aniq11",2017-03-16 22:02:38,FALSE,"842495063930363905","842496353733234689","34660875","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","SouthwestAir",0,FALSE,FALSE,NA,NA
"48","SCORE!!!! https://t.co/hmLWmqpwGs",FALSE,5,NA,2017-03-16 22:02:25,FALSE,NA,"842496299182317572",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Milheril",1,FALSE,FALSE,NA,NA
"49","@MonicC__ ticket if you purchase now and the fare later decreases. (2/2) ^WB",FALSE,0,"MonicC__",2017-03-16 22:01:20,FALSE,"842491215958491137","842496028091719680","842486088618983424","<a href=""https://www.lithium.com"" rel=""nofollow"">Lithium Tech.</a>","SouthwestAir",0,FALSE,FALSE,NA,NA
