"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","@attacqueline @SpiritAirlines I actually hate them because they make me pay for a carry-on &amp; a checked bag <ed><U+00A0><U+00BD><ed><U+00B8><U+00A4>",FALSE,0,"attacqueline",2017-04-02 23:26:21,FALSE,"848647908765335561","848678015353708545","4856055687","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","johnwaynestan",0,FALSE,FALSE,NA,NA
"2","@SpiritAirlines hi how many bags allowed for international flights?
Thank you",FALSE,0,"SpiritAirlines",2017-04-02 22:43:56,FALSE,NA,"848667342439567360","21964954","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Andrezzz123",0,FALSE,FALSE,NA,NA
"3","@DaliDimovski Good! Happy you got there. And F @SpiritAirlines I'll never fly with them. <ed><U+00A0><U+00BD><ed><U+00B1><U+008D>",FALSE,1,"DaliDimovski",2017-04-02 22:23:39,FALSE,"848662090252419073","848662238596673536","14191378","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DanHevia",0,FALSE,FALSE,NA,NA
"4","@SpiritAirlines Help! I've been trying 2 chg my flight. Just received a job offer &amp; need to leave one day earlier to secure the position.",FALSE,0,"SpiritAirlines",2017-04-02 21:40:13,FALSE,NA,"848651307607089153","21964954","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","TTLater",0,FALSE,FALSE,NA,NA
"5","I love @SpiritAirlines but if they keep messing up, I'm breaking up with them and taking my friends and family too",FALSE,1,NA,2017-04-02 21:26:43,FALSE,NA,"848647908765335561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","attacqueline",0,FALSE,FALSE,NA,NA
"6",". @SpiritAirlines been waiting ovr an hr for my temporary password email. Anyway u could help so I can ""accidentally"" buy a flight to vegas?",FALSE,0,NA,2017-04-02 21:19:42,FALSE,NA,"848646142724362247",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JJ_Koenig25",0,FALSE,FALSE,NA,NA
"7","@SpiritAirlines the worst airline ever and MYB staff horrendous.  Never flying again with @SpiritAirlines.",FALSE,0,"SpiritAirlines",2017-04-02 21:02:55,FALSE,NA,"848641920394022921","21964954","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JonMahaffey",0,FALSE,FALSE,NA,NA
"8","Big snow next 5 days at @vailmtn. Fly NOW from Dallas &amp; others for $208 on @SpiritAirlines!! https://t.co/IiS1G0FNfN",FALSE,0,NA,2017-04-02 21:00:40,FALSE,NA,"848641354108424192",NA,"<a href=""https://zrankings.com"" rel=""nofollow"">ZRankings</a>","zranks",0,FALSE,FALSE,NA,NA
"9","@jthrasher @SpiritAirlines Find a sense of humor, lil pansy.",FALSE,0,"jthrasher",2017-04-02 21:00:25,FALSE,"846372192287903745","848641292640804864","14482155","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","NoTransparency",0,FALSE,FALSE,NA,NA
"10","@SpiritAirlines first off broskis, your check in people were late, second of all they were taking selfies instead of checking us in...",FALSE,0,"SpiritAirlines",2017-04-02 20:02:43,FALSE,NA,"848626770656059392","21964954","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rivermorrow3",0,FALSE,FALSE,NA,NA
"11","New #BWI air service includes flights from Spirit @SpiritAirlines to New Orleans, Oakland, San Diego, &amp; Seattle sta… https://t.co/hqkoejxjSS",FALSE,3,NA,2017-04-02 19:50:10,TRUE,NA,"848623612500344835",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","BWI_Airport",1,FALSE,FALSE,NA,NA
"12","Y'all Trash @SpiritAirlines",FALSE,0,NA,2017-04-02 19:42:33,FALSE,NA,"848621696428978176",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FonnyTSUNAMI",2,FALSE,FALSE,NA,NA
"13","@SpiritAirlines we board and are on the runway to then be told that we have to sit here for an hour and wait? DTW to PHL 1009 what's goin on",FALSE,0,"SpiritAirlines",2017-04-02 19:15:26,FALSE,NA,"848614872736833537","21964954","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DanielMeehan",0,FALSE,FALSE,NA,NA
"14","@BaronCole @SpiritAirlines If you would have stopped and read. It clearly says on the website that you are allowed 1 free personal item.",FALSE,0,"BaronCole",2017-04-02 19:10:36,FALSE,"848555515462504448","848613653305843713","334767925","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tommy_miciano",0,FALSE,FALSE,NA,NA
"15","@SpiritAirlines 3rd flight in 5 weeks with you. 100% of flights delayed, canceled orchanged. #youretheworst #seriouslyusuck #hope4bankruptcy",FALSE,0,"SpiritAirlines",2017-04-02 19:09:58,FALSE,NA,"848613494446358528","21964954","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","leeterflo",0,FALSE,FALSE,NA,NA
"16","@SpiritAirlines I got an email that my flight tonight is delayed, but phone and online says no. Can I please get confirmation?",FALSE,0,"SpiritAirlines",2017-04-02 19:08:53,FALSE,NA,"848613224547319808","21964954","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","adamradkins",0,FALSE,FALSE,NA,NA
"17","Powdermania descending on @Arapahoe_Basin. #Powderfares from $178 on @SpiritAirlines! https://t.co/VDl3QFaRjZ",FALSE,0,NA,2017-04-02 19:00:30,FALSE,NA,"848611111746379777",NA,"<a href=""https://zrankings.com"" rel=""nofollow"">ZRankings</a>","zranks",0,FALSE,FALSE,NA,NA
"18","@JoanJetsetter @SpiritAirlines Air Canada is the worst",FALSE,1,"JoanJetsetter",2017-04-02 18:46:32,FALSE,"848061095369555969","848607600136552451","348743758","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sotikramarkitos",0,FALSE,FALSE,NA,NA
"19","@JoanJetsetter @SpiritAirlines Why is that...i get flights sometimes for like 50 bucks! In the usa thats crazy. Som… https://t.co/Z4am2H8JpX",FALSE,0,"JoanJetsetter",2017-04-02 18:46:14,TRUE,"848061095369555969","848607521254387713","348743758","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sotikramarkitos",0,FALSE,FALSE,NA,NA
